Column0,Compound,myY,Fit,AbsResidual
16601,Al1Co2In1,8.5991,8.776031157875064,0.17693115787506386
6397,Ag2Hf1Sn1,5.723,5.763947201156618,0.04094720115661854
7594,Ag1La1Sn1,3.8322,4.68316409339905,0.8509640933990501
72902,B1Fe1Pt1,6.0347,6.134638544273378,0.09993854427337823
58258,Ba2Si1Y1,3.4095,3.617401273345949,0.2079012733459491
215369,Mn1Pt1Sn2,6.455,6.6579648894310015,0.20296488943100144
140760,Cu1Mo1Pb2,8.0507,8.214250617504122,0.16355061750412148
231736,O3Sc1Y1,3.0985,4.387140601015092,1.2886406010150924
149225,Fe1Ir1Ta2,7.0108,7.204243153810503,0.19344315381050325
141866,Cu24Ni10Y4,6.4671,6.129990079832079,0.3371099201679213
70973,Be1P1Rh2,7.4008,7.881226961517336,0.48042696151733555
205474,Li1Ni1O2,3.5728,3.282572682142259,0.2902273178577408
220980,Na1Pb1Sn1,3.5459,3.7930607953548447,0.2471607953548447
30994,As1Ca2Ga1,4.5665,5.009193877506258,0.4426938775062581
183710,Hg1Sb1Te2,6.416,6.6021167654514334,0.18611676545143307
3871,Ag1Cl1K1,-0.1729,0.4775440367698684,0.6504440367698684
86936,Br1Cd1Pt1,3.1639,3.6587070645332354,0.4948070645332354
135644,Cu4Fe24Li4,4.6283,4.778666341590883,0.1503663415908827
223402,Nb1Ni1Sb1,8.6116,8.803052752256395,0.1914527522563958
150633,Fe1Mo1Na2,4.1806,4.592598695945742,0.41199869594574157
94976,Ca1Cu5,5.2326,5.315685994148256,0.08308599414825668
231643,O12Sb4Tl4,2.4974,2.6627317117214218,0.16533171172142191
235717,Pb1Rh1Ti1,5.9441,6.5559810079574605,0.6118810079574608
79425,Bi1Mg2Te1,5.8565,6.11619593806267,0.25969593806267
20383,Al6Hf10N2,5.7521,5.379899337434771,0.37220066256522966
141269,Cu1Na1Zr1,2.697,3.0276573455810563,0.3306573455810562
76164,Bi1Cr1Si1,7.6033,7.663450939989092,0.060150939989092045
27115,Al2Re1Ru1,8.7479,8.567039826631548,0.18086017336845117
83367,B1Li1Se2,4.3271,4.380463349056246,0.05336334905624618
62591,B1Cu1Li1,4.1107,4.59457101621628,0.4838710162162805
106230,Cd1Hg1Li2,2.0206,2.1106403459310545,0.09004034593105459
141199,Cu2Na1Tc1,5.1868,5.575834634494783,0.3890346344947835
179620,Hf2Si1Tc1,7.3489,7.197703036594393,0.1511969634056074
65003,Be1Co1Si1,6.0036,6.339088295507433,0.3354882955074334
35700,As1La1Ni1,4.9588,5.755951035642626,0.7971510356426261
126615,Co1Se1Y1,5.2395,6.092050139904024,0.8525501399040243
165560,Gd8O20Re4,3.4454,4.163802555656435,0.7184025556564353
150279,Fe1Mg1Ru2,6.5713,6.9853035036563895,0.4140035036563896
130985,Cr1Mg1Mo1,4.4773,4.786644356918337,0.30934435691833695
133642,Cr1Rh2Se1,7.0362,7.409673015117647,0.3734730151176473
45628,Au1Pb1Sb1,5.096,5.762844073152544,0.6668440731525438
81862,B1Ir1Ru1,7.1618,7.107833396291735,0.05396660370826556
167320,Ge1Ir1W1,7.0869,7.294159177923205,0.2072591779232047
169068,Ge4Mn4P4,8.9647,8.533294596481324,0.43140540351867607
132335,Cr1O3Ru1,5.4023,5.2370130022525805,0.16528699774741984
107350,Cd1La1Pd1,3.8876,4.356894323492052,0.46929432349205236
101190,Ca10Pd4,2.8514,2.843410768651964,0.007989231348036085
160710,Ga1Mn1Sc1,4.1284,4.82961794857979,0.7012179485797896
143836,Cu2Rh1V1,6.5329999999999995,6.802226605415346,0.26922660541534693
211253,Mg1Pt1V1,4.5831,4.86042688188553,0.27732688188553034
210341,Mg1Os1Te2,9.0068,8.644954544067385,0.36184545593261497
146986,Eu3Li6O12Si3,3.5092,3.189649777126314,0.31955022287368573
183172,Hg2Pt1Ru1,4.9977,5.631247153997423,0.6335471539974229
225497,Nb6Se18,5.615,5.243563202905657,0.3714367970943435
15371,Al2Cd1Co1,6.9112,7.155751905441286,0.2445519054412859
91575,Br1Ni1Se2,5.4069,5.79246114420891,0.38556114420890975
69644,Be4Na8O16Si4,1.6301,1.2374570551157014,0.39264294488429874
208937,Mg1Mn1Zr2,4.6356,5.0708863615512865,0.4352863615512863
174810,Hf1In2Y1,6.7756,6.8841020968914055,0.10850209689140566
235100,Pb1Pd1Sc1,5.2589,5.6232146881103535,0.36431468811035383
87537,Br2Co1Se1,4.6712,4.816453013277056,0.1452530132770562
174841,Hf30Ir18,6.3583,5.896558514070513,0.46174148592948683
69066,Be1Mg2Si1,5.4644,5.825980505371096,0.3615805053710952
222422,Na2Se1,0.1598,1.0363832385778442,0.8765832385778443
105183,Cd1Ga1Hg2,3.1613,3.5886856615543383,0.4273856615543381
222118,Na1Ru2Te1,8.2787,8.549434145689013,0.270734145689012
240921,P1Tl1W1,5.4898,5.894977431154253,0.40517743115425287
118769,C4N8Sr4,0.9081,1.6755783579111114,0.7674783579111114
65428,Be1Cr1Ta1,3.4424,3.9641807540416734,0.5217807540416732
191230,Ir1K1Tl1,2.1511,2.502340529966356,0.3512405299663559
99446,Ca1Mn2Pb1,5.3259,5.615684377384188,0.28978437738418794
172359,Ge1Re1W1,6.1443,6.592370115280153,0.44807011528015295
171417,Ge2Pd1V1,8.177999999999999,8.210989633989335,0.0329896339893363
86638,Br1Ca2Cu1,3.9309,3.8140706446170825,0.11682935538291739
118403,Cl1Ta2V1,6.7682,6.8845840851783775,0.11638408517837728
101526,Ca4P12Ru4,6.579,6.289923473548891,0.28907652645110904
132234,Cr4O6,3.5186,3.9203843539237995,0.4017843539237993
17345,Al2Cr1Pt1,8.1259,8.329835038757325,0.20393503875732577
150286,Fe1Mg1Sb1,6.0088,6.446680584621431,0.4378805846214311
183952,Hg1Se1Y1,3.6941,3.858344999647142,0.164244999647142
195597,K2Na1Pb1,1.5835,1.7572541973352447,0.17375419733524478
192038,Ir1Mn1Te2,9.4285,9.510379638481142,0.08187963848114244
229556,Ni1Sr1Te2,5.7929,5.96973603281975,0.17683603281974936
229948,N4Na2P2,4.4778,4.831408766984941,0.3536087669849408
197874,K1Rh2Se1,5.1275,5.192175991439822,0.06467599143982117
5315,Ag1F3Li1,-2.0986,-1.4208827909946429,0.6777172090053569
33159,As1Fe1Re1,6.0294,6.309140487718584,0.27974048771858406
6773,Ag1Hg1Y1,2.728,2.881949664735796,0.15394966473579563
45543,Au1Os1Si2,9.1545,9.018017511558535,0.13648248844146593
208167,Li2Sn1Zn1,2.9177,3.742901746511461,0.8252017465114609
201600,La4O16Ta4,3.6986,3.7067506083011645,0.008150608301164652
31301,As1Cd1Hg1,2.6909,3.0624633533000964,0.3715633533000964
20825,Al2Hg1Re1,7.1366,7.299275513839723,0.16267551383972378
215338,Mn1Pt1Sc2,5.912000000000001,6.31504534840584,0.40304534840583894
41317,Au2Cl1Re1,5.337999999999999,5.787006004810335,0.4490060048103359
208087,Li1Sn1Ta2,5.4965,5.7920820069789904,0.2955820069789903
205850,Li8O12Ru4,3.3854,3.570214821720125,0.18481482172012464
110040,Cd1Ru2Si1,7.3447,7.391611562824251,0.046911562824251796
67205,Be2Hf1Nb1,6.854,6.907267784976961,0.05326778497696072
93919,Ca1Cd2Mg1,2.8969,3.4178661892890947,0.5209661892890947
135714,Cu1Fe1O3,4.3389,3.466266686725618,0.8726333132743815
154344,Fe2Se2,1.8064,2.094103509306909,0.28770350930690913
132864,Cr1Pb2Zn1,5.525,5.924338382911684,0.3993383829116839
129304,Cr2Ge2Te6,4.5374,4.789931557369234,0.2525315573692337
94392,Ca1Cl1Se2,2.875,3.4940707558155077,0.6190707558155077
140741,Cu2Mo1Os1,7.4803,7.661516936779024,0.18121693677902417
46656,B50,7.4875,5.9981955253124255,1.4893044746875743
123973,Co1Na2Te1,3.7219,4.296177916145327,0.5742779161453266
68079,Be1Ir1Ru2,7.5351,7.723885011100771,0.18878501110077117
30468,As1Br1Cr2,5.9876,6.055582381772997,0.06798238177299698
25946,Al2Pb1Rh1,7.8998,8.156284971761705,0.25648497176170526
79573,Bi2Mn1Pt1,8.1167,8.109159020757676,0.007540979242323331
209688,Mg1Ni1Os2,7.3923,7.438709280204775,0.04640928020477553
169376,Ge1Mo1Ni1,6.6995,7.050900294494631,0.3514002944946313
37761,As2Pd1Sb1,7.1259,7.211916649341585,0.0860166493415857
23726,Al1Mn2Y1,5.1678,5.617578046846392,0.4497780468463919
207573,Li2Ru1W1,4.6513,4.893200068712236,0.24190006871223613
148096,Fe1Ge1Sc2,6.6692,6.982466024494173,0.3132660244941734
146700,Er8O24W4,1.6601,1.875261668491365,0.2151616684913651
76458,Bi1Cu2Pt1,8.1351,8.4400994386673,0.3049994386673003
109950,Cd1Re2Tc1,6.5131,6.732711390972139,0.21961139097213955
226554,Ni1,7.8556,7.830735159254076,0.024864840745923544
108110,Cd1Mo6S8,5.5885,5.299370993137361,0.2891290068626384
105521,Cd1Ga1Y1,3.3235,3.9296651493072527,0.6061651493072526
248954,Ta2Tc1V1,6.2336,6.708351823949815,0.4747518239498154
10509,Ag1Sc1Sn1,3.4726,4.138741181421282,0.6661411814212821
73490,B1Ga2Zn1,6.2004,6.692543011474611,0.49214301147461104
140695,Cu1Mo1Na1,3.1025,3.335857596445085,0.23335759644508514
81710,Bi1Rh1Ti2,8.4611,8.339214651823045,0.12188534817695462
227669,Ni1P2Tc1,10.3233,10.293475486755373,0.02982451324462687
142742,Cu1Pd1Si2,8.2504,8.503278221321109,0.25287822132110804
246793,Se1Tc1Tl1,5.925,6.292506850099565,0.3675068500995655
36976,As1Nb1Te2,9.5016,9.51300939884186,0.011409398841859542
45134,Au1Na1Se2,3.7105,4.0262160749435445,0.31571607494354437
166157,Ge1Hf1Zr2,5.7577,6.103486774110796,0.3457867741107963
90599,Br1Li2Pb1,2.8904,3.1469625550746936,0.2565625550746935
245921,Sc1Sr2Te1,4.2989,4.624413956260683,0.325513956260683
180484,Hg1In2Te1,5.5281,5.694542904520037,0.16644290452003663
169688,Ge1Na2Pb1,4.0946,4.70683193664551,0.61223193664551
101645,Ca3P1Sn1,1.3078,2.1612481077194228,0.8534481077194227
46974,Ba1Be1Rh2,4.2455,4.506730163431169,0.26123016343116934
195054,K1Mn2Rh1,4.6441,5.011115780591966,0.3670157805919665
208556,Li2Zn1Zr1,1.9009,2.202069893932344,0.30116989393234395
199912,La1Mg1Tc1,5.4698,5.954064355087282,0.48426435508728183
105793,Cd1Ge2Sc1,5.8213,6.2153746073722855,0.3940746073722856
198000,K1Ru2Sb1,6.6066,6.996433601379397,0.3898336013793964
85261,B8O24Zn12,0.4448,1.0347053546667113,0.5899053546667113
245739,Sc1Si1Ti2,6.8106,6.974054421377184,0.16345442137718358
25217,Al2Ni6Zr1,7.3273,7.65582181158066,0.32852181158065985
181568,Hg2Mg1Ta1,4.834,5.112843542766573,0.2788435427665732
47981,Ba1Br1Sr2,1.7717,2.020645671010019,0.24894567101001908
24809,Al1Ni1Pb2,7.2106,7.43589801797867,0.22529801797866966
138963,Cu1K1Na1,0.561,0.8246774461030975,0.2636774461030974
27585,Al1Ru1Zn1,5.0338,5.334723523139956,0.3009235231399554
223936,Nb1O3V1,8.0691,8.00790518012047,0.061194819879530016
234105,O16Ti8,2.5574,2.535018932485582,0.02238106751441782
175840,Hf1Li1Tl2,5.6106,5.882304567575456,0.2717045675754566
68803,Be1Li1Re2,5.457000000000001,5.764072235774996,0.3070722357749949
159739,Ga1La1Sc2,4.2452,4.617573352622988,0.3723733526229882
14959,Al1Ca2Mg1,3.9678,3.9213926976203934,0.04640730237960655
29523,As2Ba1Fe2,4.7673,4.806210258007051,0.03891025800705172
91414,Br1Nb2Pd1,9.1454,9.149378478288652,0.003978478288651388
17577,Al4C4Th1,6.3963,6.58424689846039,0.1879468984603898
73244,B1Ga1Nb2,11.0985,11.133179750156405,0.03467975015640512
155698,F3Ge1Rb1,-1.4305,-1.7111072987794864,0.2806072987794863
16572,Al2Co1Hf1,7.1074,7.276896333837511,0.16949633383751106
135959,Cu1Fe1V1,4.7419,5.254015693664552,0.5121156936645521
133738,Cr2Rh1W1,6.9355,7.086674312162401,0.15117431216240096
48152,Ba2Ca1Fe1,2.7553,3.015319252109529,0.26001925210952903
245384,Sb1Te1V1,6.61,6.928664838218691,0.31866483821869096
165301,Ga1W2Zr1,5.8796,6.504349777317049,0.6247497773170494
57301,Ba1P2W1,6.1605,6.364748625898363,0.20424862589836312
190907,I1O3Pb1,7.4719,6.5953648960590385,0.8765351039409612
176474,Hf1Mo1P2,9.0597,9.11210404520035,0.052404045200351135
111088,Ce2Cu2Sn2,6.05,5.990804366016389,0.059195633983610385
233627,Os2Si1Tc1,9.6369,9.506301896572115,0.1305981034278858
236245,Pb1Se1,4.5519,5.189257844781878,0.637357844781878
82352,Bi1Ta1V1,6.3902,7.015527597618105,0.6253275976181047
172139,Ge1P1Y1,5.3614,5.725095718526842,0.36369571852684235
141193,Cu1Na1Tc1,3.1581,3.4488949415206926,0.2907949415206925
98024,Ca2Ir2O6,4.8548,4.859356020879748,0.004556020879747713
13490,Al2Bi1Ge1,7.3387,7.479008744382861,0.14030874438286034
74736,Bi1Br2Ni1,6.2895,5.993956448411944,0.29554355158805645
34084,As2Ge1Si1,7.3999,7.454104671764376,0.054204671764376045
32738,As1Cu1Pt1,6.2672,6.511069379711153,0.2438693797111533
62917,B1Cu1Tl1,6.2741,6.895750483274462,0.621650483274462
129259,Cr1Ge1Sn2,5.8443,6.110414095306399,0.2661140953063992
156368,F3Li1S1,1.5391,1.393196747398378,0.14590325260162196
45728,Au2Pb1Tl1,6.1924,6.414740289688113,0.2223402896881126
144654,Cu2Si2U1,8.8189,8.347997325420382,0.47090267457961765
49700,Ba1Co1Rh2,4.4741,4.738022023868562,0.2639220238685622
91067,Br1Mn2Sn1,5.7337,6.085171219205858,0.351471219205858
212619,Mg1Ta1Zr1,2.745,3.250946990442278,0.5059469904422778
188431,In1O3S1,2.8506,3.885017707109453,1.0344177071094531
58050,Ba2Se1Tc1,3.3518,3.7797163748741167,0.4279163748741168
139592,Cu1La1Sr1,4.5334,4.667087061500551,0.13368706150055054
80803,Bi1O3Tl1,6.046,5.16016511244774,0.8858348875522601
69909,Be1Nb1Sc1,5.5947,6.085532206249239,0.4908322062492392
79089,Bi1Li1Mo1,4.8421,5.142212561273577,0.30011256127357644
233491,Os1Se2Sr1,5.849,5.91349465479851,0.06449465479850947
192568,Ir1Ni1Se2,8.1639,8.278843098020555,0.11494309802055547
150089,Fe1Li1Si1,4.9239,5.175340685081483,0.25144068508148365
182575,Hg1Os2Tl1,7.4086,7.406498749160769,0.0021012508392308504
50789,Ba2Er1O6Sb1,2.9653,3.4331002458572404,0.46780024585724034
180576,Hg2Ir1Ni1,5.3916,5.704313754940035,0.3127137549400345
130360,Cr1K1Os2,5.5907,6.017936878204347,0.4272368782043472
75590,Bi2Cl8N6S8,0.0098,-0.21672681527137616,0.22652681527137616
245452,Sb2Tl1V1,7.2569,7.544226397991182,0.2873263979911824
135345,Cu2,2.7123,4.8092897396564505,2.0969897396564505
61141,B12Cd4K4O24,-0.4253,-0.37253305823802807,0.05276694176197194
212712,Mg1Te1Tl2,5.6138,5.892490855598451,0.27869085559845086
191382,Ir1La1Pt1,5.9671,6.756169498729708,0.7890694987297078
137539,Cu4Hf2Te6,5.6472,5.686371287202837,0.039171287202837135
153238,Fe1Pt1V2,6.755,6.966923414754869,0.2119234147548692
422,Ag1Al1Si1,5.8706,6.064409422492983,0.1938094224929836
247677,Si2Tb2Ti2,5.151,5.156835561561587,0.005835561561586822
117504,Cl2Pb1Re1,5.2292,5.1893405289649985,0.03985947103500109
30918,As1B2Si1,8.982999999999999,9.083394483470919,0.10039448347091984
213586,Mn2Nb1Sr1,5.3806,5.445459827899935,0.06485982789993461
67675,Be1In1Mo2,7.8967,8.349953512191775,0.45325351219177445
73588,B1Ge1Li1,6.3223,6.05767166991234,0.2646283300876604
91036,Br1Mn2Sb1,7.2595,7.411504167270662,0.15200416727066202
59457,B1Ba1Zn1,0.9818,1.3967088084936157,0.41490880849361567
30915,As1B1Si1,6.3,6.6217774508476275,0.32177745084762766
47639,Ba1Br1Cd2,2.4545,2.4057613707065597,0.048738629293440194
202096,La3P3Pb3,7.8903,7.578832753658297,0.311467246341703
219846,Na1,0.8126,1.4665315677642838,0.6539315677642838
98582,Ca1La2P1,7.9464,8.109179187631609,0.16277918763160937
158884,Ga2In1Zr1,7.4495,7.466051527881624,0.016551527881624395
153193,Fe24Pt4Ta4,5.5461,5.776991135215761,0.230891135215761
222502,Na1Se1Tl1,2.4065,3.5546298615455645,1.1481298615455646
185691,I8K4O32V4,-0.2265,0.6886851567745224,0.9151851567745224
18601,Al4Er4Pd4,5.2809,5.144816104698183,0.13608389530181686
137488,Cu4Hf3Si2,6.8433,7.08938675670624,0.24608675670623992
62881,B1Cu1Ta2,6.9653,7.229461829662325,0.26416182966232515
37878,As1Pd1W2,7.4956,7.744541940069201,0.24894194006920145
220833,Na8O16U4,2.0633,1.5644084653615966,0.4988915346384033
146171,Dy4Si4,5.4203,5.370092186641695,0.050207813358305486
233237,Os1Ru2Te1,9.761000000000001,9.79121747479439,0.030217474794389076
159285,Ga1K1Ni1,3.0369,3.133315631484987,0.09641563148498689
73600,B1Ge1Mg1,4.8304,5.569516352891924,0.7391163528919238
36095,As1Mg1Mo1,5.4549,5.933522377300265,0.47862237730026447
63966,Be1Ca2Se1,3.9311,4.081703211879732,0.1506032118797318
217168,Mo1Na1Nb2,8.3616,8.434581781959535,0.07298178195953575
57867,Ba1Sc1Se2,4.5656,5.1116214302063,0.5460214302063005
183390,Hg1Re2Sn1,6.7656,7.090903305625917,0.32530330562591736
36743,As4Na4S8,1.5701,1.7876144176960007,0.21751441769600066
43855,Au1In1Te2,7.0157,7.144256787300112,0.12855678730011189
76236,Bi1Cu1Ge2,7.3158,7.5543340352058435,0.23853403520584315
3834,Ag1Cl1Hf2,5.8953,6.072857325983049,0.17755732598304963
179467,Hf1Se1Sr1,4.1459,4.544367600250246,0.3984676002502461
162744,Ga1Pd1Pt2,7.0373,7.1438574831962605,0.10655748319626035
206654,Li1P2Pd1,6.7102,6.856408945608141,0.1462089456081408
169248,Ge1Mn2Tc1,8.9617,8.843057780075075,0.11864221992492574
26525,Al1P1Ru1,7.6905,7.956747871017458,0.26624787101745806
51287,Ba1F3Hf1,5.1958,5.61839278855324,0.42259278855323945
210498,Mg8Pb4,4.9991,4.722677049493791,0.276422950506209
227511,Ni4P4Sb4,8.8322,8.701661776876453,0.13053822312354768
93409,B8S16Sr4,3.5636,2.7543377198696155,0.8092622801303846
191835,Ir1Mg2Sn1,6.3157,6.681348379755022,0.3656483797550223
8651,Ag1Nb1Si1,7.4256,7.708784055900575,0.28318405590057516
242825,Re1Se1Y1,3.5486,4.532235208892824,0.983635208892824
67272,Be2Hf1Re1,4.5939,5.078846226692201,0.4849462266922018
19438,Al1F3V1,6.0669,5.406521627712252,0.6603783722877488
106208,Cd2Hg1Ir1,4.2752,4.810334383726122,0.5351343837261222
27484,Al1Ru2Si1,9.3934,9.263906155347826,0.12949384465217406
140017,Cu1Li2Zn1,2.3331,2.3859010332584396,0.052801033258439656
145269,Cu2Te1Ti1,8.3052,8.270159242105485,0.035040757894513774
156893,F3Os1Si1,3.7896,4.125892866039278,0.3362928660392779
175235,Hf1K1Pb1,3.1203,3.4084038920402544,0.28810389204025455
43195,Au2Ge2Sc2,6.544,6.295110393524172,0.24888960647582792
82501,Bi2Tl1V1,7.0233,7.275270883798601,0.25197088379860144
154884,Fe8Si2Zr4,5.2552,5.003930323410036,0.25126967658996424
120302,Co1Ga1Si2,9.267999999999999,9.384804547882082,0.11680454788208294
207173,Li1P1Zr2,4.979,5.80680584163666,0.8278058416366596
228863,Ni1Se2Ta1,7.3265,7.509269138717653,0.18276913871765288
141226,Cu1Na1Tl2,5.5352,5.809163349199297,0.2739633491992972
85057,B1Os1Sb2,9.4993,9.461729071807863,0.03757092819213703
49809,Ba1Cr1F3,4.8991,4.831261548805239,0.06783845119476073
237716,Pd1Si1Tc1,5.9837,6.426529844188692,0.442829844188692
89660,Br1Hg1Te1,2.145,2.4438586122512835,0.2988586122512835
135474,Cu4Er4S8,3.6255,3.9853559716701525,0.3598559716701524
113707,Cl1Cu1V1,6.8962,7.183471273660662,0.28727127366066174
57725,Ba1Sb1Sc1,3.2049,3.35147684030533,0.14657684030533025
210332,Mg1Os1Tc2,7.5868,7.711788920116427,0.1249889201164267
125211,Co32P8Pb4,7.5247,7.387279718303683,0.13742028169631748
135825,Cu4Fe8S12,3.9542,4.138430611562731,0.18423061156273057
144087,Cu2Sb1Si1,8.4484,8.576677575683595,0.12827757568359566
196067,K1Ni1O3,-1.9449,-1.58306479115486,0.36183520884514
189162,In4P8Sr6,3.9219999999999997,4.325980522441866,0.40398052244186644
66411,Be1F3Sn1,0.5463,1.0557585627079025,0.5094585627079025
226494,Nd4Sn4Zn4,4.6164,4.285967427873613,0.3304325721263863
115828,Cl18K6W4,1.4795,1.15041581888199,0.3290841811180101
161266,Ga1Na1Ru1,3.9087,4.475808295631411,0.5671082956314106
220026,Na1Nb1Se2,6.8174,7.263699131536486,0.4462991315364855
232966,O2Sr1,2.4834,2.1194794867753997,0.3639205132246004
159717,Ga2La1Rh1,7.9438,8.23264885659218,0.2888488565921792
183057,Hg1P1Pd2,5.4179,5.793449321031573,0.37554932103157235
11350,Al1As1Hf2,6.4812,6.784503956604006,0.30330395660400544
85984,B2P2Sb2,7.6352,7.428686343860628,0.20651365613937234
60483,B4Br2Se4,0.1598,-0.23344717044830182,0.3932471704483018
95667,Ca2Fe2O12Si4,4.4506,4.554051733112337,0.10345173311233768
225355,Nb2Sb1Tl1,11.0003,10.592066222190859,0.4082337778091407
43906,Au1Ir1W1,5.6779,6.140847924757006,0.46294792475700586
212496,Mg1Sr2Tl1,3.112,3.5334889276027694,0.42148892760276935
227414,Ni1P1Pt2,8.1842,8.340727167367938,0.15652716736793693
65657,Be1Cu2Na1,4.2859,4.729789905929567,0.44388990592956734
52602,Ba1Hg1Ir1,2.5775,2.840895959472658,0.2633959594726578
100148,Ca18Ni2P2,2.3919,2.394508255052568,0.0026082550525678982
27173,Al1Re1Ta1,5.9685,5.8725095169067405,0.0959904830932592
1419,Ag1Au1Sb1,4.6977,5.213502460622789,0.5158024606227887
21983,Al1K1Re2,5.4295,5.998086624193194,0.5685866241931938
226224,Nd2,6.3629999999999995,5.54381568875313,0.81918431124687
131138,Cr1Mg1Si2,7.8044,7.98438253836632,0.1799825383663194
102940,Ca1Tc1Zn1,2.7624,2.9229711030006427,0.1605711030006427
40938,Au1Cd2P1,4.5729,4.9413706637859365,0.36847066378593674
217372,Mo1Nb1Os1,7.5615,7.913298341131212,0.35179834113121267
83085,B1La2Te1,9.0479,9.213874157810213,0.16597415781021319
129745,Cr1Hg1Sn2,4.5838,5.149821522808077,0.5660215228080769
52006,Ba1Ge1Na2,3.0523,3.4784918457031266,0.42619184570312685
197488,K2Pt1Sn1,1.8242,2.317473821663858,0.4932738216638579
160127,Ga1Li1Sn1,4.2518,4.990418517875673,0.7386185178756728
142477,Cu1Pb1Pt1,6.6149,7.086910264587404,0.47201026458740447
63808,Be1Ca1Ge2,5.5338,5.868123221826555,0.33432322182655483
39512,Au1Ba1Pd2,3.1667,3.6922203756332417,0.5255203756332416
47308,Ba1Bi2La1,6.6042,6.778712030410769,0.17451203041076901
197878,K1Rh1Si1,3.5306,3.421796713018419,0.10880328698158115
205526,Li1Ni1Pd2,3.7251,4.094801596498491,0.3697015964984911
42506,Au1F3Se1,0.3749,1.208524649429323,0.8336246494293229
49362,Ba1Cl1Te1,2.3782,2.587128118038179,0.208928118038179
113437,Cl1Cu1Na2,2.6784,2.91748571329117,0.2390857132911699
39870,Au1Be1Tc2,6.7398,6.860359636211397,0.12055963621139743
143735,Cu1Rh1Sc2,5.5683,5.665413871812822,0.09711387181282216
93624,B1Y1Zr2,4.4042,5.1074973044872305,0.7032973044872302
167578,Ge1K2Sc1,2.1235,2.312687214136125,0.18918721413612527
55384,Ba2Na1Y1,1.8767,2.167120701408388,0.29042070140838794
30369,As1B2P1,8.4702,8.700970053100589,0.2307700531005885
123066,Co2Mg1Ru1,5.7669,6.03757739672661,0.27067739672661073
169322,Ge2Mn2Yb1,4.3731,4.338834887886049,0.03426511211395056
196078,K1Ni1P1,3.0473,3.3515010405540484,0.3042010405540485
57911,Ba1Sc1Tc1,3.7491,4.167117989730837,0.41801798973083715
118751,C8N8S12,-0.8417,-0.4825554556608186,0.3591445443391814
3739,Ag8C16H16N24O8,-0.8904,-0.5903645386695848,0.30003546133041514
156946,F1O3Xe1,-2.6267,-1.3412115388393389,1.2854884611606612
143822,Cu1Rh1Tl1,5.456,5.8555612760543845,0.3995612760543841
6114,Ag2Ge1Sr1,3.7685,4.11454093270302,0.3460409327030196
212256,Mg2Si1Ta1,6.2706,6.574492181539537,0.30389218153953745
189445,In2Pt1Zn1,7.3209,7.5843967941761035,0.2634967941761035
151738,Fe1N1O3,5.0237,3.8301678433895128,1.193532156610487
82852,B2K1Zr1,3.7764,4.3440520581722275,0.5676520581722273
33116,As2Fe1P1,7.5511,7.757045401906969,0.20594540190696886
88963,Br1Ge1Hg1,2.7960000000000003,3.249783361816408,0.45378336181640755
118119,Cl1Se2Sr1,2.0403,2.509453386402132,0.469153386402132
18423,Al8Cu4Yb1,7.2922,6.9944975814819355,0.2977024185180648
69141,Be1Mg1Zn1,2.5051,2.928230623722078,0.423130623722078
226429,Nd1S1,6.9416,7.145418399238588,0.20381839923858802
192127,Ir1Mo1Ru1,6.5244,7.198735580539705,0.6743355805397053
17432,Al1Cr1Ta1,4.5804,5.144745520639422,0.5643455206394217
215777,Mn1Rh1Ta1,4.5579,5.338418094444277,0.7805180944442771
186960,In1Mg1Nb2,8.8744,9.190867788028719,0.316467788028719
112230,C1Hf2Mo1,6.2921,6.770645280838015,0.4785452808380155
125008,Co2Pb1Sn1,7.8662,7.84841545763016,0.017784542369840395
230031,N1O3Ru1,2.4056,2.857003241682054,0.4514032416820539
60989,B1Ca2Se1,4.7469,4.9694732026100175,0.22257320261001734
175778,Hf1Li2Sb1,5.0551,5.426938570880892,0.37183857088089134
143196,Cu4P12Ta4,5.9941,6.457879249715807,0.46377924971580686
60122,B12Br4Li4,0.6712,0.46439120159149316,0.20680879840850686
123274,Co1Mn1Re1,4.7111,5.398745281124117,0.6876452811241167
24615,Al1Nb2V1,9.5241,9.600557831954958,0.07645783195495781
46654,B50,5.5643,5.6859961833477035,0.12169618334770327
172304,Ge1Re1Ta1,5.6994,6.164933222293856,0.46553322229385596
157824,Ga1Hf1Ir2,7.9295,8.421723383140566,0.49222338314056646
180087,Hf1Te1Zr1,6.3743,6.4251645468235035,0.05086454682350361
80476,B2In1Sb1,7.4006,7.566783046483995,0.1661830464839955
80092,Bi1Na2Zn1,3.7157,3.856832484102251,0.141132484102251
135675,Cu1Fe1Na1,2.4452,2.78285972967148,0.33765972967148006
177970,Hf1Pb1W2,6.8081,6.88886147913933,0.08076147913933074
242053,Rb4S2,0.8014,0.9273510346651093,0.12595103466510926
69264,Be1Mn1Ru1,4.6839,5.113434432172777,0.429534432172777
54459,Ba2Mg1O6W1,2.5584,2.9504061182975785,0.3920061182975787
123417,Co2Mn1Sn1,6.5324,6.906622445011141,0.3742224450111413
117275,Cl4O12Pb4Pd2Se4,1.9283,1.8798607240915315,0.048439275908468415
116691,Cl1Mo2Pb1,8.1136,8.110354916381837,0.0032450836181627807
174597,Hf2In1Ni1,6.7331,7.090915405750277,0.3578154057502765
138404,Cu2In2Se4,3.6527,3.5407308520317096,0.11196914796829027
